Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
9.650177167,1,0,0,0,1,1,0,1
9.650178708,1,1,0,0,1,1,0,1
9.650233875,1,0,0,0,1,1,0,1
9.650259083,1,0,0,1,1,1,0,1
9.650377042,1,0,0,0,1,1,0,1
9.650519375,1,1,0,0,1,1,0,1
9.650574542,1,0,0,0,1,1,0,1
9.650632917,1,1,0,0,1,1,0,1
9.650688083,1,0,0,0,1,1,0,1
9.650746458,1,1,0,0,1,1,0,1
9.650801625,1,0,0,0,1,1,0,1
9.650859542,1,0,0,0,1,0,0,1
9.650860042,1,1,0,0,1,0,0,1
9.650863875,0,1,0,0,1,0,0,1
9.650915208,0,0,0,0,1,0,0,1
9.650973583,0,1,0,0,1,0,0,1
9.651028750,0,0,0,0,1,0,0,1
9.651087125,0,1,0,0,1,0,0,1
9.651088542,1,1,0,0,1,0,0,1
9.651142292,1,0,0,0,1,0,0,1
9.651199167,1,0,0,0,1,1,0,1
9.651200667,1,1,0,0,1,1,0,1
9.651204542,0,1,0,0,1,1,0,1
9.651255833,0,0,0,0,1,1,0,1
9.651313792,0,0,0,0,1,0,0,1
9.651314250,0,1,0,0,1,0,0,1
9.651369417,0,0,0,0,1,0,0,1
9.651379958,0,0,0,0,1,1,0,1
9.651407667,0,0,0,1,1,1,0,1
9.651491417,0,0,0,0,1,1,0,1
9.651577333,0,0,0,0,1,0,0,1
9.651654917,0,1,0,0,1,0,0,1
9.651710083,0,0,0,0,1,0,0,1
9.651768458,0,1,0,0,1,0,0,1
9.651823625,0,0,0,0,1,0,0,1
9.651882000,0,1,0,0,1,0,0,1
9.651937167,0,0,0,0,1,0,0,1
9.651994042,0,0,0,0,1,1,0,1
9.651995542,0,1,0,0,1,1,0,1
9.651996958,1,1,0,0,1,1,0,1
9.652050708,1,0,0,0,1,1,0,1
9.652109125,1,1,0,0,1,1,0,1
9.652164292,1,0,0,0,1,1,0,1
9.652222208,1,0,0,0,1,0,0,1
9.652222667,1,1,0,0,1,0,0,1
9.652277833,1,0,0,0,1,0,0,1
9.652334708,1,0,0,0,1,1,0,1
9.652336208,1,1,0,0,1,1,0,1
9.652340083,0,1,0,0,1,1,0,1
9.652391375,0,0,0,0,1,1,0,1
9.652449750,0,1,0,0,1,1,0,1
9.652451167,1,1,0,0,1,1,0,1
9.652504958,1,0,0,0,1,1,0,1
9.652540083,1,0,0,1,1,1,0,1
9.652630458,1,0,0,0,1,1,0,1
9.652790417,1,1,0,0,1,1,0,1
9.652794292,0,1,0,0,1,1,0,1
9.652845583,0,0,0,0,1,1,0,1
9.652904000,0,1,0,0,1,1,0,1
9.652959167,0,0,0,0,1,1,0,1
9.653017542,0,1,0,0,1,1,0,1
9.653072708,0,0,0,0,1,1,0,1
9.653130625,0,0,0,0,1,0,0,1
9.653131083,0,1,0,0,1,0,0,1
9.653132542,1,1,0,0,1,0,0,1
9.653186250,1,0,0,0,1,0,0,1
9.653244667,1,1,0,0,1,0,0,1
9.653299833,1,0,0,0,1,0,0,1
9.653358208,1,1,0,0,1,0,0,1
9.653413375,1,0,0,0,1,0,0,1
9.653471750,1,1,0,0,1,0,0,1
9.653475625,0,1,0,0,1,0,0,1
9.653526917,0,0,0,0,1,0,0,1
9.653585292,0,1,0,0,1,0,0,1
9.653586708,1,1,0,0,1,0,0,1
9.653640458,1,0,0,0,1,0,0,1
9.653651000,1,0,0,0,1,1,0,1
9.653679125,1,0,0,1,1,1,0,1
9.653766708,1,0,0,0,1,1,0,1
9.653857708,1,0,0,0,1,0,0,1
9.653924458,1,0,0,0,1,1,0,1
9.653925958,1,1,0,0,1,1,0,1
9.653929833,0,1,0,0,1,1,0,1
9.653981125,0,0,0,0,1,1,0,1
9.654039500,0,1,0,0,1,1,0,1
9.654094708,0,0,0,0,1,1,0,1
9.654153083,0,1,0,0,1,1,0,1
9.654208250,0,0,0,0,1,1,0,1
9.654266167,0,0,0,0,1,0,0,1
9.654266625,0,1,0,0,1,0,0,1
9.654268042,1,1,0,0,1,0,0,1
9.654321792,1,0,0,0,1,0,0,1
9.654380167,1,1,0,0,1,0,0,1
9.654435333,1,0,0,0,1,0,0,1
9.654493750,1,1,0,0,1,0,0,1
9.654548917,1,0,0,0,1,0,0,1
9.654607292,1,1,0,0,1,0,0,1
9.654662458,1,0,0,0,1,0,0,1
9.654719333,1,0,0,0,1,1,0,1
9.654720833,1,1,0,0,1,1,0,1
9.654776000,1,0,0,0,1,1,0,1
9.654815333,1,0,0,1,1,1,0,1
9.654948458,1,0,0,0,1,1,0,1
9.655061500,1,1,0,0,1,1,0,1
9.655116667,1,0,0,0,1,1,0,1
9.655175042,1,1,0,0,1,1,0,1
9.655230208,1,0,0,0,1,1,0,1
9.655288583,1,1,0,0,1,1,0,1
9.655292458,0,1,0,0,1,1,0,1
9.655343792,0,0,0,0,1,1,0,1
9.655401708,0,0,0,0,1,0,0,1
9.655402167,0,1,0,0,1,0,0,1
9.655403583,1,1,0,0,1,0,0,1
9.655457333,1,0,0,0,1,0,0,1
9.655515708,1,1,0,0,1,0,0,1
9.655519583,0,1,0,0,1,0,0,1
9.655570875,0,0,0,0,1,0,0,1
9.655629292,0,1,0,0,1,0,0,1
9.655630667,1,1,0,0,1,0,0,1
9.655684417,1,0,0,0,1,0,0,1
9.655741292,1,0,0,0,1,1,0,1
9.655742792,1,1,0,0,1,1,0,1
9.655798000,1,0,0,0,1,1,0,1
9.655855917,1,0,0,0,1,0,0,1
9.655856375,1,1,0,0,1,0,0,1
9.655911542,1,0,0,0,1,0,0,1
9.655921875,1,0,0,0,1,1,0,1
9.655943000,1,0,0,1,1,1,0,1
9.656026750,1,0,0,0,1,1,0,1
9.656111167,1,0,0,0,1,0,0,1
9.656197042,1,1,0,0,1,0,0,1
9.656200917,0,1,0,0,1,0,0,1
9.656252208,0,0,0,0,1,0,0,1
9.656310583,0,1,0,0,1,0,0,1
9.656365750,0,0,0,0,1,0,0,1
9.656422625,0,0,0,0,1,1,0,1
9.656424125,0,1,0,0,1,1,0,1
9.656479292,0,0,0,0,1,1,0,1
9.656537250,0,0,0,0,1,0,0,1
9.656537708,0,1,0,0,1,0,0,1
9.656539125,1,1,0,0,1,0,0,1
9.656592875,1,0,0,0,1,0,0,1
9.656649708,1,0,0,0,1,1,0,1
9.656651250,1,1,0,0,1,1,0,1
9.656706417,1,0,0,0,1,1,0,1
9.656764333,1,0,0,0,1,0,0,1
9.656764833,1,1,0,0,1,0,0,1
9.656819958,1,0,0,0,1,0,0,1
9.656878333,1,1,0,0,1,0,0,1
9.656882208,0,1,0,0,1,0,0,1
9.656933542,0,0,0,0,1,0,0,1
9.656991917,0,1,0,0,1,0,0,1
9.656993333,1,1,0,0,1,0,0,1
9.657047083,1,0,0,0,1,0,0,1
9.657057417,1,0,0,0,1,1,0,1
9.657075417,1,0,0,1,1,1,0,1
9.657165792,1,0,0,0,1,1,0,1
9.657259667,1,0,0,0,1,0,0,1
9.657331042,1,0,0,0,1,1,0,1
9.657332542,1,1,0,0,1,1,0,1
9.657336417,0,1,0,0,1,1,0,1
9.657387750,0,0,0,0,1,1,0,1
9.657446125,0,1,0,0,1,1,0,1
9.657501292,0,0,0,0,1,1,0,1
9.657559667,0,1,0,0,1,1,0,1
9.657614833,0,0,0,0,1,1,0,1
9.657672792,0,0,0,0,1,0,0,1
9.657673250,0,1,0,0,1,0,0,1
9.657674667,1,1,0,0,1,0,0,1
9.657728417,1,0,0,0,1,0,0,1
9.657786792,1,1,0,0,1,0,0,1
9.657841958,1,0,0,0,1,0,0,1
9.657900333,1,1,0,0,1,0,0,1
9.657955500,1,0,0,0,1,0,0,1
9.658013875,1,1,0,0,1,0,0,1
9.658017750,0,1,0,0,1,0,0,1
9.658069042,0,0,0,0,1,0,0,1
9.658127458,0,1,0,0,1,0,0,1
9.658128875,1,1,0,0,1,0,0,1
9.658182625,1,0,0,0,1,0,0,1
9.658192958,1,0,0,0,1,1,0,1
9.658214458,1,0,0,1,1,1,0,1
9.658302000,1,0,0,0,1,1,0,1
9.658391542,1,0,0,0,1,0,0,1
9.658466583,1,0,0,0,1,1,0,1
9.658468083,1,1,0,0,1,1,0,1
9.658471958,0,1,0,0,1,1,0,1
9.658523292,0,0,0,0,1,1,0,1
9.658581667,0,1,0,0,1,1,0,1
9.658636833,0,0,0,0,1,1,0,1
9.658695208,0,1,0,0,1,1,0,1
9.658750375,0,0,0,0,1,1,0,1
9.658808292,0,0,0,0,1,0,0,1
9.658808792,0,1,0,0,1,0,0,1
9.658810208,1,1,0,0,1,0,0,1
9.658863917,1,0,0,0,1,0,0,1
9.658922333,1,1,0,0,1,0,0,1
9.658977500,1,0,0,0,1,0,0,1
9.659035875,1,1,0,0,1,0,0,1
9.659091042,1,0,0,0,1,0,0,1
9.659149417,1,1,0,0,1,0,0,1
9.659204583,1,0,0,0,1,0,0,1
9.659261458,1,0,0,0,1,1,0,1
9.659262958,1,1,0,0,1,1,0,1
9.659318125,1,0,0,0,1,1,0,1
9.659350667,1,0,0,1,1,1,0,1
9.659468542,1,0,0,0,1,1,0,1
9.659603625,1,1,0,0,1,1,0,1
9.659658792,1,0,0,0,1,1,0,1
9.659717167,1,1,0,0,1,1,0,1
9.659772375,1,0,0,0,1,1,0,1
9.659830750,1,1,0,0,1,1,0,1
9.659834583,0,1,0,0,1,1,0,1
9.659885917,0,0,0,0,1,1,0,1
9.659943833,0,0,0,0,1,0,0,1
9.659944292,0,1,0,0,1,0,0,1
9.659999458,0,0,0,0,1,0,0,1
9.660057875,0,1,0,0,1,0,0,1
9.660113000,0,0,0,0,1,0,0,1
9.660171417,0,1,0,0,1,0,0,1
9.660226583,0,0,0,0,1,0,0,1
9.660283417,0,0,0,0,1,1,0,1
9.660284958,0,1,0,0,1,1,0,1
9.660286375,1,1,0,0,1,1,0,1
9.660340125,1,0,0,0,1,1,0,1
9.660398042,1,0,0,0,1,0,0,1
9.660398500,1,1,0,0,1,0,0,1
9.660453667,1,0,0,0,1,0,0,1
9.660465833,1,0,0,0,1,1,0,1
9.660481208,1,0,0,1,1,1,0,1
9.660564958,1,0,0,0,1,1,0,1
9.660648625,1,0,0,0,1,0,0,1
9.660739167,1,1,0,0,1,0,0,1
9.660743042,0,1,0,0,1,0,0,1
9.660794333,0,0,0,0,1,0,0,1
9.660852708,0,1,0,0,1,0,0,1
9.660907875,0,0,0,0,1,0,0,1
9.660964750,0,0,0,0,1,1,0,1
9.660966250,0,1,0,0,1,1,0,1
9.661021458,0,0,0,0,1,1,0,1
9.661079833,0,1,0,0,1,1,0,1
9.661081250,1,1,0,0,1,1,0,1
9.661135000,1,0,0,0,1,1,0,1
9.661193375,1,1,0,0,1,1,0,1
9.661248542,1,0,0,0,1,1,0,1
9.661306917,1,1,0,0,1,1,0,1
9.661362125,1,0,0,0,1,1,0,1
9.661420042,1,0,0,0,1,0,0,1
9.661420500,1,1,0,0,1,0,0,1
9.661424375,0,1,0,0,1,0,0,1
9.661475667,0,0,0,0,1,0,0,1
9.661534042,0,1,0,0,1,0,0,1
9.661535458,1,1,0,0,1,0,0,1
9.661589208,1,0,0,0,1,0,0,1
9.661601375,1,0,0,0,1,1,0,1
9.661631667,1,0,0,1,1,1,0,1
9.661722042,1,0,0,0,1,1,0,1
9.661816583,1,0,0,0,1,0,0,1
9.661873167,1,0,0,0,1,1,0,1
9.661874708,1,1,0,0,1,1,0,1
9.661878583,0,1,0,0,1,1,0,1
9.661929875,0,0,0,0,1,1,0,1
9.661988250,0,1,0,0,1,1,0,1
9.662043417,0,0,0,0,1,1,0,1
9.662101792,0,1,0,0,1,1,0,1
9.662157000,0,0,0,0,1,1,0,1
9.662214917,0,0,0,0,1,0,0,1
9.662215375,0,1,0,0,1,0,0,1
9.662216792,1,1,0,0,1,0,0,1
9.662270542,1,0,0,0,1,0,0,1
9.662328917,1,1,0,0,1,0,0,1
9.662384083,1,0,0,0,1,0,0,1
9.662442458,1,1,0,0,1,0,0,1
9.662497625,1,0,0,0,1,0,0,1
9.662556042,1,1,0,0,1,0,0,1
9.662559875,0,1,0,0,1,0,0,1
9.662611208,0,0,0,0,1,0,0,1
9.662669583,0,1,0,0,1,0,0,1
9.662671000,1,1,0,0,1,0,0,1
9.662724750,1,0,0,0,1,0,0,1
9.662736917,1,0,0,0,1,1,0,1
9.662752625,1,0,0,1,1,1,0,1
9.662840167,1,0,0,0,1,1,0,1
9.662929000,1,0,0,0,1,0,0,1
9.663008708,1,0,0,0,1,1,0,1
9.663010250,1,1,0,0,1,1,0,1
9.663014083,0,1,0,0,1,1,0,1
9.663065417,0,0,0,0,1,1,0,1
9.663123792,0,1,0,0,1,1,0,1
9.663178958,0,0,0,0,1,1,0,1
9.663237333,0,1,0,0,1,1,0,1
9.663292500,0,0,0,0,1,1,0,1
9.663350458,0,0,0,0,1,0,0,1
9.663350917,0,1,0,0,1,0,0,1
9.663352333,1,1,0,0,1,0,0,1
9.663406083,1,0,0,0,1,0,0,1
9.663464458,1,1,0,0,1,0,0,1
9.663519625,1,0,0,0,1,0,0,1
9.663578000,1,1,0,0,1,0,0,1
9.663633167,1,0,0,0,1,0,0,1
9.663691583,1,1,0,0,1,0,0,1
9.663746708,1,0,0,0,1,0,0,1
9.663803583,1,0,0,0,1,1,0,1
9.663805125,1,1,0,0,1,1,0,1
9.663860292,1,0,0,0,1,1,0,1
9.663888875,1,0,0,1,1,1,0,1
9.664006833,1,0,0,0,1,1,0,1
9.664145750,1,1,0,0,1,1,0,1
9.664200958,1,0,0,0,1,1,0,1
9.664259333,1,1,0,0,1,1,0,1
9.664263167,0,1,0,0,1,1,0,1
9.664314500,0,0,0,0,1,1,0,1
9.664372875,0,1,0,0,1,1,0,1
9.664374292,1,1,0,0,1,1,0,1
9.664428042,1,0,0,0,1,1,0,1
9.664485958,1,0,0,0,1,0,0,1
9.664486458,1,1,0,0,1,0,0,1
9.664541583,1,0,0,0,1,0,0,1
9.664600000,1,1,0,0,1,0,0,1
9.664655167,1,0,0,0,1,0,0,1
9.664713542,1,1,0,0,1,0,0,1
9.664768708,1,0,0,0,1,0,0,1
9.664825583,1,0,0,0,1,1,0,1
9.664827083,1,1,0,0,1,1,0,1
9.664882250,1,0,0,0,1,1,0,1
9.664940208,1,0,0,0,1,0,0,1
9.664940667,1,1,0,0,1,0,0,1
9.664995833,1,0,0,0,1,0,0,1
9.665006583,1,0,0,0,1,1,0,1
9.665037417,1,0,0,1,1,1,0,1
9.665121167,1,0,0,0,1,1,0,1
9.665204958,1,0,0,0,1,0,0,1
9.665281292,1,1,0,0,1,0,0,1
9.665285167,0,1,0,0,1,0,0,1
9.665336458,0,0,0,0,1,0,0,1
9.665393333,0,0,0,0,1,1,0,1
9.665394833,0,1,0,0,1,1,0,1
9.665450042,0,0,0,0,1,1,0,1
9.665507958,0,0,0,0,1,0,0,1
9.665508417,0,1,0,0,1,0,0,1
9.665563583,0,0,0,0,1,0,0,1
9.665621958,0,1,0,0,1,0,0,1
9.665623375,1,1,0,0,1,0,0,1
9.665677125,1,0,0,0,1,0,0,1
9.665735542,1,1,0,0,1,0,0,1
9.665790708,1,0,0,0,1,0,0,1
9.665849083,1,1,0,0,1,0,0,1
9.665904250,1,0,0,0,1,0,0,1
9.665962625,1,1,0,0,1,0,0,1
9.665966458,0,1,0,0,1,0,0,1
9.666017792,0,0,0,0,1,0,0,1
9.666076167,0,1,0,0,1,0,0,1
9.666077583,1,1,0,0,1,0,0,1
9.666131333,1,0,0,0,1,0,0,1
9.666143500,1,0,0,0,1,1,0,1
9.666169833,1,0,0,1,1,1,0,1
9.666260250,1,0,0,0,1,1,0,1
9.666354708,1,0,0,0,1,0,0,1
9.666415333,1,0,0,0,1,1,0,1
9.666416833,1,1,0,0,1,1,0,1
9.666420708,0,1,0,0,1,1,0,1
9.666472000,0,0,0,0,1,1,0,1
9.666530375,0,1,0,0,1,1,0,1
9.666585583,0,0,0,0,1,1,0,1
9.666643958,0,1,0,0,1,1,0,1
9.666699125,0,0,0,0,1,1,0,1
9.666757042,0,0,0,0,1,0,0,1
9.666757500,0,1,0,0,1,0,0,1
9.666758917,1,1,0,0,1,0,0,1
9.666812667,1,0,0,0,1,0,0,1
9.666871042,1,1,0,0,1,0,0,1
9.666926208,1,0,0,0,1,0,0,1
9.666984625,1,1,0,0,1,0,0,1
9.667039792,1,0,0,0,1,0,0,1
9.667098167,1,1,0,0,1,0,0,1
9.667102042,0,1,0,0,1,0,0,1
9.667153333,0,0,0,0,1,0,0,1
9.667211708,0,1,0,0,1,0,0,1
9.667213167,1,1,0,0,1,0,0,1
9.667266875,1,0,0,0,1,0,0,1
9.667279042,1,0,0,0,1,1,0,1
9.667308917,1,0,0,1,1,1,0,1
9.667396458,1,0,0,0,1,1,0,1
9.667486583,1,0,0,0,1,0,0,1
9.667550833,1,0,0,0,1,1,0,1
9.667552375,1,1,0,0,1,1,0,1
9.667556208,0,1,0,0,1,1,0,1
9.667607542,0,0,0,0,1,1,0,1
9.667665917,0,1,0,0,1,1,0,1
9.667721083,0,0,0,0,1,1,0,1
9.667779458,0,1,0,0,1,1,0,1
9.667834667,0,0,0,0,1,1,0,1
9.667892583,0,0,0,0,1,0,0,1
9.667893042,0,1,0,0,1,0,0,1
9.667894458,1,1,0,0,1,0,0,1
9.667948208,1,0,0,0,1,0,0,1
9.668006583,1,1,0,0,1,0,0,1
9.668061750,1,0,0,0,1,0,0,1
9.668120125,1,1,0,0,1,0,0,1
9.668175292,1,0,0,0,1,0,0,1
9.668233708,1,1,0,0,1,0,0,1
9.668288875,1,0,0,0,1,0,0,1
9.668345750,1,0,0,0,1,1,0,1
9.668347250,1,1,0,0,1,1,0,1
9.668402417,1,0,0,0,1,1,0,1
9.668427042,1,0,0,1,1,1,0,1
9.668545042,1,0,0,0,1,1,0,1
9.668687917,1,1,0,0,1,1,0,1
9.668743083,1,0,0,0,1,1,0,1
9.668801458,1,1,0,0,1,1,0,1
9.668805333,0,1,0,0,1,1,0,1
9.668856625,0,0,0,0,1,1,0,1
9.668915000,0,1,0,0,1,1,0,1
9.668916417,1,1,0,0,1,1,0,1
9.668970167,1,0,0,0,1,1,0,1
9.669028125,1,0,0,0,1,0,0,1
9.669028583,1,1,0,0,1,0,0,1
9.669032417,0,1,0,0,1,0,0,1
9.669083750,0,0,0,0,1,0,0,1
9.669142125,0,1,0,0,1,0,0,1
9.669143542,1,1,0,0,1,0,0,1
9.669197292,1,0,0,0,1,0,0,1
9.669255667,1,1,0,0,1,0,0,1
9.669310833,1,0,0,0,1,0,0,1
9.669367708,1,0,0,0,1,1,0,1
9.669369208,1,1,0,0,1,1,0,1
9.669424417,1,0,0,0,1,1,0,1
9.669482333,1,0,0,0,1,0,0,1
9.669482792,1,1,0,0,1,0,0,1
9.669537958,1,0,0,0,1,0,0,1
9.669548708,1,0,0,0,1,1,0,1
9.669575625,1,0,0,1,1,1,0,1
9.669659375,1,0,0,0,1,1,0,1
9.669743042,1,0,0,0,1,0,0,1
9.669823458,1,1,0,0,1,0,0,1
9.669827333,0,1,0,0,1,0,0,1
9.669878625,0,0,0,0,1,0,0,1
9.669935458,0,0,0,0,1,1,0,1
9.669937000,0,1,0,0,1,1,0,1
9.669992167,0,0,0,0,1,1,0,1
9.670050083,0,0,0,0,1,0,0,1
9.670050542,0,1,0,0,1,0,0,1
9.670105708,0,0,0,0,1,0,0,1
9.670162583,0,0,0,0,1,1,0,1
9.670164083,0,1,0,0,1,1,0,1
9.670165500,1,1,0,0,1,1,0,1
9.670219292,1,0,0,0,1,1,0,1
9.670277208,1,0,0,0,1,0,0,1
9.670277667,1,1,0,0,1,0,0,1
9.670332833,1,0,0,0,1,0,0,1
9.670391208,1,1,0,0,1,0,0,1
9.670446375,1,0,0,0,1,0,0,1
9.670504750,1,1,0,0,1,0,0,1
9.670508625,0,1,0,0,1,0,0,1
9.670559917,0,0,0,0,1,0,0,1
9.670618333,0,1,0,0,1,0,0,1
9.670619750,1,1,0,0,1,0,0,1
9.670673500,1,0,0,0,1,0,0,1
9.670684458,1,0,0,0,1,1,0,1
9.670708042,1,0,0,1,1,1,0,1
9.670798417,1,0,0,0,1,1,0,1
9.670917500,1,0,0,0,1,0,0,1
9.670959000,1,1,0,0,1,0,0,1
9.670962833,0,1,0,0,1,0,0,1
9.671014167,0,0,0,0,1,0,0,1
9.671072542,0,1,0,0,1,0,0,1
9.671127708,0,0,0,0,1,0,0,1
9.671186083,0,1,0,0,1,0,0,1
9.671241250,0,0,0,0,1,0,0,1
9.671299625,0,1,0,0,1,0,0,1
9.671301042,1,1,0,0,1,0,0,1
9.671354792,1,0,0,0,1,0,0,1
9.671411667,1,0,0,0,1,1,0,1
9.671413167,1,1,0,0,1,1,0,1
9.671468375,1,0,0,0,1,1,0,1
9.671526292,1,0,0,0,1,0,0,1
9.671526750,1,1,0,0,1,0,0,1
9.671581917,1,0,0,0,1,0,0,1
9.671638792,1,0,0,0,1,1,0,1
9.671640292,1,1,0,0,1,1,0,1
9.671644167,0,1,0,0,1,1,0,1
9.671695458,0,0,0,0,1,1,0,1
9.671753375,0,0,0,0,1,0,0,1
9.671753875,0,1,0,0,1,0,0,1
9.671755292,1,1,0,0,1,0,0,1
9.671809042,1,0,0,0,1,0,0,1
9.671819167,1,0,0,0,1,1,0,1
9.671847083,1,0,0,1,1,1,0,1
9.671934625,1,0,0,0,1,1,0,1
9.672024042,1,0,0,0,1,0,0,1
9.672093000,1,0,0,0,1,1,0,1
9.672094500,1,1,0,0,1,1,0,1
9.672149667,1,0,0,0,1,1,0,1
9.672208042,1,1,0,0,1,1,0,1
9.672263250,1,0,0,0,1,1,0,1
9.672321625,1,1,0,0,1,1,0,1
9.672376792,1,0,0,0,1,1,0,1
9.672434708,1,0,0,0,1,0,0,1
9.672435167,1,1,0,0,1,0,0,1
9.672490333,1,0,0,0,1,0,0,1
9.672548750,1,1,0,0,1,0,0,1
9.672552583,0,1,0,0,1,0,0,1
9.672603875,0,0,0,0,1,0,0,1
9.672662292,0,1,0,0,1,0,0,1
9.672663708,1,1,0,0,1,0,0,1
9.672717458,1,0,0,0,1,0,0,1
9.672775833,1,1,0,0,1,0,0,1
9.672779708,0,1,0,0,1,0,0,1
9.672831000,0,0,0,0,1,0,0,1
9.672887875,0,0,0,0,1,1,0,1
9.672889375,0,1,0,0,1,1,0,1
9.672890792,1,1,0,0,1,1,0,1
9.672944542,1,0,0,0,1,1,0,1
9.672983292,1,0,0,1,1,1,0,1
9.673116458,1,0,0,0,1,1,0,1
9.673230042,1,1,0,0,1,1,0,1
9.673285208,1,0,0,0,1,1,0,1
9.673343583,1,1,0,0,1,1,0,1
9.673347458,0,1,0,0,1,1,0,1
9.673398750,0,0,0,0,1,1,0,1
9.673457167,0,1,0,0,1,1,0,1
9.673458542,1,1,0,0,1,1,0,1
9.673512333,1,0,0,0,1,1,0,1
9.673570250,1,0,0,0,1,0,0,1
9.673570708,1,1,0,0,1,0,0,1
9.673574542,0,1,0,0,1,0,0,1
9.673625875,0,0,0,0,1,0,0,1
9.673684250,0,1,0,0,1,0,0,1
9.673685667,1,1,0,0,1,0,0,1
9.673739417,1,0,0,0,1,0,0,1
9.673797833,1,1,0,0,1,0,0,1
9.673853000,1,0,0,0,1,0,0,1
9.673909833,1,0,0,0,1,1,0,1
9.673911375,1,1,0,0,1,1,0,1
9.673966542,1,0,0,0,1,1,0,1
9.674024458,1,0,0,0,1,0,0,1
9.674024917,1,1,0,0,1,0,0,1
9.674028750,0,1,0,0,1,0,0,1
9.674080083,0,0,0,0,1,0,0,1
9.674090458,0,0,0,0,1,1,0,1
9.674110958,0,0,0,1,1,1,0,1
9.674194708,0,0,0,0,1,1,0,1
9.674279708,0,0,0,0,1,0,0,1
9.674365583,0,1,0,0,1,0,0,1
9.674420750,0,0,0,0,1,0,0,1
9.674477625,0,0,0,0,1,1,0,1
9.674479125,0,1,0,0,1,1,0,1
9.674534292,0,0,0,0,1,1,0,1
9.674592208,0,0,0,0,1,0,0,1
9.674592708,0,1,0,0,1,0,0,1
9.674647875,0,0,0,0,1,0,0,1
9.674704708,0,0,0,0,1,1,0,1
9.674706250,0,1,0,0,1,1,0,1
9.674707667,1,1,0,0,1,1,0,1
9.674761417,1,0,0,0,1,1,0,1
9.674819333,1,0,0,0,1,0,0,1
9.674819792,1,1,0,0,1,0,0,1
9.674874958,1,0,0,0,1,0,0,1
9.674933333,1,1,0,0,1,0,0,1
9.674988500,1,0,0,0,1,0,0,1
9.675046917,1,1,0,0,1,0,0,1
9.675050750,0,1,0,0,1,0,0,1
9.675102083,0,0,0,0,1,0,0,1
9.675158917,0,0,0,0,1,1,0,1
9.675160458,0,1,0,0,1,1,0,1
9.675161875,1,1,0,0,1,1,0,1
9.675215625,1,0,0,0,1,1,0,1
9.675243375,1,0,0,1,1,1,0,1
9.675333750,1,0,0,0,1,1,0,1
9.675500667,1,0,0,0,1,0,0,1
9.675501125,1,1,0,0,1,0,0,1
9.675505000,0,1,0,0,1,0,0,1
9.675556292,0,0,0,0,1,0,0,1
9.675614667,0,1,0,0,1,0,0,1
9.675669833,0,0,0,0,1,0,0,1
9.675728208,0,1,0,0,1,0,0,1
9.675783375,0,0,0,0,1,0,0,1
9.675841792,0,1,0,0,1,0,0,1
9.675843208,1,1,0,0,1,0,0,1
9.675896958,1,0,0,0,1,0,0,1
9.675953792,1,0,0,0,1,1,0,1
9.675955333,1,1,0,0,1,1,0,1
9.676010500,1,0,0,0,1,1,0,1
9.676068875,1,1,0,0,1,1,0,1
9.676124042,1,0,0,0,1,1,0,1
9.676181958,1,0,0,0,1,0,0,1
9.676182458,1,1,0,0,1,0,0,1
9.676186292,0,1,0,0,1,0,0,1
9.676237625,0,0,0,0,1,0,0,1
9.676296000,0,1,0,0,1,0,0,1
9.676297417,1,1,0,0,1,0,0,1
9.676351167,1,0,0,0,1,0,0,1
9.676361292,1,0,0,0,1,1,0,1
9.676382417,1,0,0,1,1,1,0,1
9.676469958,1,0,0,0,1,1,0,1
9.676562917,1,0,0,0,1,0,0,1
9.676635125,1,0,0,0,1,1,0,1
9.676636625,1,1,0,0,1,1,0,1
9.676691833,1,0,0,0,1,1,0,1
9.676750208,1,1,0,0,1,1,0,1
9.676805375,1,0,0,0,1,1,0,1
9.676863750,1,1,0,0,1,1,0,1
9.676918917,1,0,0,0,1,1,0,1
9.676976875,1,0,0,0,1,0,0,1
9.676977333,1,1,0,0,1,0,0,1
9.677032458,1,0,0,0,1,0,0,1
9.677090875,1,1,0,0,1,0,0,1
9.677094708,0,1,0,0,1,0,0,1
9.677146042,0,0,0,0,1,0,0,1
9.677204417,0,1,0,0,1,0,0,1
9.677259583,0,0,0,0,1,0,0,1
9.677317958,0,1,0,0,1,0,0,1
9.677319375,1,1,0,0,1,0,0,1
9.677373125,1,0,0,0,1,0,0,1
9.677430000,1,0,0,0,1,1,0,1
9.677431500,1,1,0,0,1,1,0,1
9.677486708,1,0,0,0,1,1,0,1
9.677518667,1,0,0,1,1,1,0,1
9.677651792,1,0,0,0,1,1,0,1
9.677772167,1,1,0,0,1,1,0,1
9.677827333,1,0,0,0,1,1,0,1
9.677885750,1,1,0,0,1,1,0,1
9.677889583,0,1,0,0,1,1,0,1
9.677940917,0,0,0,0,1,1,0,1
9.677999292,0,1,0,0,1,1,0,1
9.678000708,1,1,0,0,1,1,0,1
9.678054458,1,0,0,0,1,1,0,1
9.678112375,1,0,0,0,1,0,0,1
9.678112833,1,1,0,0,1,0,0,1
9.678116708,0,1,0,0,1,0,0,1
9.678168000,0,0,0,0,1,0,0,1
9.678226417,0,1,0,0,1,0,0,1
9.678227792,1,1,0,0,1,0,0,1
